bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
130,1.5,650,110,2.0330981086866218,35.41666666666667
40,1.0,700,80,2.031994315211824,29.238329238329236
40,1.5,700,80,2.031994315211824,29.238329238329236
40,1.0,650,80,2.0313758442976764,29.629629629629626
40,1.5,650,80,2.0313758442976764,29.629629629629626
60,2.0,450,110,2.0311798761962168,38.5
60,2.5,450,110,2.0311798761962168,38.5
80,2.0,600,100,2.0311097319883515,42.77456647398844
80,2.5,600,100,2.0311097319883515,42.77456647398844
120,1.0,600,100,2.0303284346260915,36.36363636363637
120,1.5,600,100,2.0303284346260915,36.36363636363637
50,2.0,650,80,2.029887754694606,38.26086956521739
50,2.5,650,80,2.029887754694606,38.26086956521739
60,2.0,450,100,2.029817581071216,40.487804878048784
60,2.5,450,100,2.029817581071216,40.487804878048784
70,2.0,400,110,2.0292766958879422,37.244897959183675
70,2.5,400,110,2.0292766958879422,37.244897959183675
40,2.0,450,110,2.0282316158137577,34.85477178423236
40,2.5,450,110,2.0282316158137577,34.85477178423236
140,1.0,600,100,2.027911748946652,38.048780487804876
140,1.5,600,100,2.027911748946652,38.048780487804876
130,1.0,450,110,2.0261917708598594,37.86407766990291
130,1.5,450,110,2.0261917708598594,37.86407766990291
40,2.0,850,90,2.023938546297149,35.714285714285715
40,2.5,850,90,2.023938546297149,35.714285714285715
50,1.0,600,80,2.021730394820366,30.924855491329478
50,1.5,600,80,2.021730394820366,30.924855491329478
80,1.0,850,110,2.020956802863686,31.759656652360512
80,1.5,850,110,2.020956802863686,31.759656652360512
40,1.0,600,110,2.020671692272445,29.198966408268735
40,1.5,600,110,2.020671692272445,29.198966408268735
50,1.0,850,90,2.0181628103415807,28.402366863905325
50,1.5,850,90,2.0181628103415807,28.402366863905325
130,1.0,800,90,2.018051779834907,38.31775700934579
130,1.5,800,90,2.018051779834907,38.31775700934579
150,1.0,600,100,2.0179905107585623,37.4384236453202
150,1.5,600,100,2.0179905107585623,37.4384236453202
60,2.0,600,90,2.01743861915064,38.308457711442784
60,2.5,600,90,2.01743861915064,38.308457711442784
130,1.0,750,110,2.0166913552886885,35.869565217391305
130,1.5,750,110,2.0166913552886885,35.869565217391305
50,1.0,850,100,2.01665509288302,28.012048192771083
50,1.5,850,100,2.01665509288302,28.012048192771083
70,2.0,450,110,2.016584327272909,38.62433862433862
70,2.5,450,110,2.016584327272909,38.62433862433862
80,1.0,850,100,2.016238355515017,34.48275862068966
80,1.5,850,100,2.016238355515017,34.48275862068966
70,2.0,550,80,2.0162081778683705,42.71844660194174
70,2.5,550,80,2.0162081778683705,42.71844660194174
70,2.0,650,90,2.0151140556428797,40.32258064516129
70,2.5,650,90,2.0151140556428797,40.32258064516129
90,1.0,800,110,2.0146294911320077,33.65384615384615
90,1.5,800,110,2.0146294911320077,33.65384615384615
140,1.0,400,100,2.014198951134756,37.280701754385966
140,1.5,400,100,2.014198951134756,37.280701754385966
40,1.0,700,110,2.0141678337322424,28.8265306122449
40,1.5,700,110,2.0141678337322424,28.8265306122449
90,1.0,800,100,2.013365841802565,36.44859813084112
90,1.5,800,100,2.013365841802565,36.44859813084112
150,1.0,450,110,2.01234044090187,37.745098039215684
150,1.5,450,110,2.01234044090187,37.745098039215684
80,2.0,600,110,2.0117000362305335,39.285714285714285
80,2.5,600,110,2.0117000362305335,39.285714285714285
50,1.0,750,100,2.0101604037019554,27.32732732732733
50,1.5,750,100,2.0101604037019554,27.32732732732733
120,1.0,650,100,2.007682596481446,35.294117647058826
120,1.5,650,100,2.007682596481446,35.294117647058826
50,2.0,700,110,2.0066701677927687,37.4384236453202
50,2.5,700,110,2.0066701677927687,37.4384236453202
100,2.0,500,110,2.0059952551138225,43.31210191082803
100,2.5,500,110,2.0059952551138225,43.31210191082803
80,1.0,750,100,2.005916645093034,33.76068376068376
80,1.5,750,100,2.005916645093034,33.76068376068376
90,2.0,600,100,2.0042299940760047,44.44444444444444
90,2.5,600,100,2.0042299940760047,44.44444444444444
80,1.0,750,110,2.0027326005890864,31.06382978723404
80,1.5,750,110,2.0027326005890864,31.06382978723404
120,1.0,600,110,2.002266106496896,36.18090452261307
120,1.5,600,110,2.002266106496896,36.18090452261307
50,2.0,700,90,2.0018396053111913,38.497652582159624
50,2.5,700,90,2.0018396053111913,38.497652582159624
120,1.0,400,110,2.001444201213485,36.74418604651163
120,1.5,400,110,2.001444201213485,36.74418604651163
110,1.0,500,100,2.000949090095614,35.874439461883405
110,1.5,500,100,2.000949090095614,35.874439461883405
140,1.0,450,110,2.0008946758913666,38.164251207729464
140,1.5,450,110,2.0008946758913666,38.164251207729464
80,1.0,700,110,2.0003563536296793,31.004366812227076
80,1.5,700,110,2.0003563536296793,31.004366812227076
70,2.0,650,110,2.0000233476697864,39.6551724137931
70,2.5,650,110,2.0000233476697864,39.6551724137931
70,2.0,400,90,1.9994478046645778,38.57142857142858
70,2.5,400,90,1.9994478046645778,38.57142857142858
120,1.0,850,100,1.9992679068580048,38.34196891191709
120,1.5,850,100,1.9992679068580048,38.34196891191709
80,1.0,700,100,1.99884173002002,33.47826086956522
80,1.5,700,100,1.99884173002002,33.47826086956522
140,1.0,700,90,1.9984561282054096,37.03703703703704
140,1.5,700,90,1.9984561282054096,37.03703703703704
150,1.0,600,90,1.998188809430183,37.77777777777778
150,1.5,600,90,1.998188809430183,37.77777777777778
60,2.0,650,90,1.9977910673800516,38.07106598984771
60,2.5,650,90,1.9977910673800516,38.07106598984771
110,2.0,550,110,1.9973485121855292,42.857142857142854
110,2.5,550,110,1.9973485121855292,42.857142857142854
100,1.0,800,100,1.996406144960753,36.09756097560975
100,1.5,800,100,1.996406144960753,36.09756097560975
50,2.0,450,90,1.995375621492253,36.75213675213676
50,2.5,450,90,1.995375621492253,36.75213675213676
140,1.0,650,110,1.994796310054682,35.78947368421053
140,1.5,650,110,1.994796310054682,35.78947368421053
130,2.0,550,100,1.9945757016894627,46.76258992805755
130,2.5,550,100,1.9945757016894627,46.76258992805755
80,2.0,400,100,1.994359907740259,40.21164021164021
80,2.5,400,100,1.994359907740259,40.21164021164021
140,1.0,750,110,1.9928172872441208,35.51912568306011
140,1.5,750,110,1.9928172872441208,35.51912568306011
60,2.0,700,100,1.9918904368357109,40.95744680851064
60,2.5,700,100,1.9918904368357109,40.95744680851064
130,2.0,500,100,1.9915706630589742,45.89041095890411
130,2.5,500,100,1.9915706630589742,45.89041095890411
40,1.0,800,100,1.991469138938146,27.250000000000004
40,1.5,800,100,1.991469138938146,27.250000000000004
110,1.0,500,110,1.989957336231246,34.74178403755869
110,1.5,500,110,1.989957336231246,34.74178403755869
40,1.0,800,90,1.9895260707661075,28.14814814814815
40,1.5,800,90,1.9895260707661075,28.14814814814815
70,2.0,450,90,1.9873953554636445,39.90147783251231
70,2.5,450,90,1.9873953554636445,39.90147783251231
130,1.0,850,100,1.9867936353924875,39.37823834196891
130,1.5,850,100,1.9867936353924875,39.37823834196891
40,1.0,750,90,1.9863785774894296,28.14814814814815
40,1.5,750,90,1.9863785774894296,28.14814814814815
90,1.0,750,110,1.9859234468638345,33.17307692307692
90,1.5,750,110,1.9859234468638345,33.17307692307692
50,2.0,600,80,1.9857353880529973,38.81856540084388
50,2.5,600,80,1.9857353880529973,38.81856540084388
90,2.0,600,110,1.984848999865958,42.30769230769231
90,2.5,600,110,1.984848999865958,42.30769230769231
140,1.0,850,100,1.984335867633022,39.0625
140,1.5,850,100,1.984335867633022,39.0625
140,1.0,300,100,1.9835645787215603,36.470588235294116
140,1.5,300,100,1.9835645787215603,36.470588235294116
40,1.0,650,110,1.983161051075515,29.015544041450774
40,1.5,650,110,1.983161051075515,29.015544041450774
140,2.0,550,100,1.9797010835015527,47.05882352941176
140,2.5,550,100,1.9797010835015527,47.05882352941176
130,1.0,500,90,1.979517107251679,38.197424892703864
130,1.5,500,90,1.979517107251679,38.197424892703864
110,2.0,500,110,1.9784389621778211,42.384105960264904
110,2.5,500,110,1.9784389621778211,42.384105960264904
60,2.0,700,110,1.9782671089950423,38.91891891891892
60,2.5,700,110,1.9782671089950423,38.91891891891892
50,1.0,550,100,1.9782360655010776,28.613569321533923
50,1.5,550,100,1.9782360655010776,28.613569321533923
50,2.0,500,80,1.9776426523039623,39.25619834710744
50,2.5,500,80,1.9776426523039623,39.25619834710744
110,2.0,450,100,1.977097867128429,44.65408805031446
110,2.5,450,100,1.977097867128429,44.65408805031446
50,2.0,750,100,1.9765949870484703,39.90147783251231
50,2.5,750,100,1.9765949870484703,39.90147783251231
140,1.0,600,110,1.9725216555538883,36.734693877551024
140,1.5,600,110,1.9725216555538883,36.734693877551024
100,1.0,800,110,1.9719369624062002,34.01015228426396
100,1.5,800,110,1.9719369624062002,34.01015228426396
60,1.0,850,90,1.971268460335458,30.76923076923077
60,1.5,850,90,1.971268460335458,30.76923076923077
120,1.0,650,110,1.9700496266630982,34.35897435897436
120,1.5,650,110,1.9700496266630982,34.35897435897436
