bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
120,1.0,150,40,0.46850147388261565,27.649208282582215
20,1.0,50,40,0.4659307977363733,25.265392781316347
120,4.0,850,20,0.46518041981359975,62.5
120,4.0,950,20,0.4641298381236019,60.86956521739131
120,4.0,550,20,0.4595859970711612,60.71428571428571
120,4.0,50,60,0.4578219777979176,48.38709677419355
120,4.0,150,60,0.4578219777979176,48.38709677419355
120,4.0,250,60,0.4578219777979176,48.38709677419355
120,1.0,50,40,0.45309916683154283,27.05128205128205
120,4.0,950,40,0.4469782869821221,43.47826086956522
140,1.0,150,40,0.44439875191910627,27.676240208877285
120,4.0,750,40,0.44350458503455703,41.66666666666667
120,4.0,350,60,0.44210488907120776,46.666666666666664
120,4.0,450,60,0.44210488907120776,46.666666666666664
180,3.0,50,20,0.42347921625614077,50.0
180,3.0,150,20,0.42347921625614077,50.0
180,3.0,250,20,0.42347921625614077,50.0
120,4.0,850,40,0.4140104501983511,41.66666666666667
140,4.0,350,40,0.41375935809726994,38.46153846153847
140,4.0,450,40,0.41375935809726994,38.46153846153847
180,3.0,350,20,0.4092755476330403,48.837209302325576
140,4.0,50,40,0.3796086242346393,37.03703703703704
140,4.0,150,40,0.3796086242346393,37.03703703703704
140,4.0,250,40,0.3796086242346393,37.03703703703704
140,2.0,250,40,0.3742100203909429,39.59183673469388
140,2.0,50,40,0.3692203144275851,39.11290322580645
140,2.0,150,40,0.3692203144275851,39.11290322580645
120,4.0,550,40,0.3585316044819366,42.857142857142854
160,2.0,50,40,0.3557780715041537,41.17647058823529
160,2.0,150,40,0.3557780715041537,41.17647058823529
120,4.0,350,20,0.3509125643143619,54.83870967741935
120,4.0,450,20,0.3509125643143619,54.83870967741935
140,4.0,550,20,0.3400207363467613,45.83333333333333
160,2.0,250,40,0.33300544968520046,41.35021097046413
120,4.0,50,20,0.31441589473805176,53.125
120,4.0,150,20,0.31441589473805176,53.125
120,4.0,250,20,0.31441589473805176,53.125
180,3.0,950,20,0.2958518890392479,44.285714285714285
140,4.0,350,20,0.23853372290421962,42.30769230769231
140,4.0,450,20,0.23853372290421962,42.30769230769231
140,4.0,50,20,0.2062195703037612,40.74074074074074
140,4.0,150,20,0.2062195703037612,40.74074074074074
140,4.0,250,20,0.2062195703037612,40.74074074074074
120,4.0,350,40,0.20324145600696564,38.70967741935484
120,4.0,450,40,0.20324145600696564,38.70967741935484
120,4.0,50,40,0.16854348968132798,37.5
120,4.0,150,40,0.16854348968132798,37.5
120,4.0,250,40,0.16854348968132798,37.5
